test case : A100SXM_flash_attn::flash_attn.flash_attn_func
|  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |                            input_shape                            | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) | flops_1D  |        flops_2D        | flops_SFU | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU |     io     | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU | io_efficient |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[16, 16, 8, 80], [16, 16, 4, 80], [16, 16, 4, 80]]        |  bf16  |      10.09       |       10.12       |      10.19       |       7.15        | [229376]  |   [5242880, 5242880]   |  [32768]  |      2.36e-03      |      3.75e-03      |      4.86e-03       |  1.31e+06  |       0.24%        |       0.37%        |        0.49%        |    12.77%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[32, 16, 8, 80], [32, 16, 4, 80], [32, 16, 4, 80]]        |  bf16  |      14.80       |       14.86       |      14.90       |       12.29       | [458752]  |  [10485760, 10485760]  |  [65536]  |      3.22e-03      |      5.11e-03      |      6.62e-03       |  2.62e+06  |       0.32%        |       0.51%        |        0.66%        |    17.39%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 32, 8, 80], [1, 32, 4, 80], [1, 32, 4, 80]]          |  bf16  |       7.88       |       7.89        |       7.94       |       2.65        |  [57344]  |   [1310720, 1310720]   |  [8192]   |      7.55e-04      |      1.20e-03      |      1.55e-03       |  1.69e+05  |       0.08%        |       0.12%        |        0.16%        |    2.10%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 32, 8, 80], [2, 32, 4, 80], [2, 32, 4, 80]]          |  bf16  |       7.88       |       7.90        |       7.94       |       3.29        | [114688]  |   [2621440, 2621440]   |  [16384]  |      1.51e-03      |      2.40e-03      |      3.11e-03       |  3.33e+05  |       0.15%        |       0.24%        |        0.31%        |    4.14%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 32, 8, 80], [4, 32, 4, 80], [4, 32, 4, 80]]          |  bf16  |       7.88       |       7.94        |       7.99       |       4.58        | [229376]  |   [5242880, 5242880]   |  [32768]  |      3.02e-03      |      4.80e-03      |      6.21e-03       |  6.60e+05  |       0.30%        |       0.48%        |        0.62%        |    8.22%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 32, 8, 80], [8, 32, 4, 80], [8, 32, 4, 80]]          |  bf16  |       7.99       |       7.99        |       7.99       |       7.15        | [458752]  |  [10485760, 10485760]  |  [65536]  |      5.96e-03      |      9.47e-03      |      1.23e-02       |  1.32e+06  |       0.60%        |       0.95%        |        1.23%        |    16.16%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[16, 32, 8, 80], [16, 32, 4, 80], [16, 32, 4, 80]]        |  bf16  |      10.44       |       10.52       |      10.55       |       12.29       | [917504]  |  [20971520, 20971520]  | [131072]  |      9.12e-03      |      1.45e-02      |      1.88e-02       |  2.63e+06  |       0.91%        |       1.45%        |        1.88%        |    24.67%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[32, 32, 8, 80], [32, 32, 4, 80], [32, 32, 4, 80]]        |  bf16  |      15.46       |       15.52       |      15.56       |       22.58       | [1835008] |  [41943040, 41943040]  | [262144]  |      1.23e-02      |      1.96e-02      |      2.54e-02       |  5.25e+06  |       1.23%        |       1.96%        |        2.54%        |    33.29%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 64, 8, 80], [1, 64, 4, 80], [1, 64, 4, 80]]          |  bf16  |       8.29       |       8.35        |       8.40       |       3.30        | [229376]  |   [5242880, 5242880]   |  [32768]  |      2.87e-03      |      4.56e-03      |      5.91e-03       |  3.38e+05  |       0.29%        |       0.46%        |        0.59%        |    4.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 64, 8, 80], [2, 64, 4, 80], [2, 64, 4, 80]]          |  bf16  |       8.35       |       8.35        |       8.35       |       4.58        | [458752]  |  [10485760, 10485760]  |  [65536]  |      5.71e-03      |      9.06e-03      |      1.17e-02       |  6.66e+05  |       0.57%        |       0.91%        |        1.17%        |    7.82%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 64, 8, 80], [4, 64, 4, 80], [4, 64, 4, 80]]          |  bf16  |       8.35       |       8.37        |       8.40       |       7.15        | [917504]  |  [20971520, 20971520]  | [131072]  |      1.14e-02      |      1.81e-02      |      2.35e-02       |  1.32e+06  |       1.14%        |       1.81%        |        2.35%        |    15.53%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 64, 8, 80], [8, 64, 4, 80], [8, 64, 4, 80]]          |  bf16  |       8.45       |       8.50        |       8.55       |       12.30       | [1835008] |  [41943040, 41943040]  | [262144]  |      2.26e-02      |      3.58e-02      |      4.64e-02       |  2.63e+06  |       2.26%        |       3.58%        |        4.64%        |    30.56%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[16, 64, 8, 80], [16, 64, 4, 80], [16, 64, 4, 80]]        |  bf16  |      11.42       |       11.48       |      11.52       |       22.58       | [3670016] |  [83886080, 83886080]  | [524288]  |      3.34e-02      |      5.30e-02      |      6.87e-02       |  5.25e+06  |       3.34%        |       5.30%        |        6.87%        |    45.13%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[32, 64, 8, 80], [32, 64, 4, 80], [32, 64, 4, 80]]        |  bf16  |      17.05       |       17.09       |      17.15       |       43.15       | [7340032] | [167772160, 167772160] | [1048576] |      4.47e-02      |      7.10e-02      |      9.20e-02       |  1.05e+07  |       4.47%        |       7.10%        |        9.20%        |    60.38%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 128, 8, 80], [1, 128, 4, 80], [1, 128, 4, 80]]        |  bf16  |      12.49       |       12.53       |      12.54       |       4.59        | [917504]  |  [20971520, 20971520]  | [131072]  |      7.63e-03      |      1.21e-02      |      1.57e-02       |  6.76e+05  |       0.76%        |       1.21%        |        1.57%        |    5.31%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 128, 8, 80], [2, 128, 4, 80], [2, 128, 4, 80]]        |  bf16  |      12.44       |       12.47       |      12.49       |       7.16        | [1835008] |  [41943040, 41943040]  | [262144]  |      1.53e-02      |      2.43e-02      |      3.15e-02       |  1.33e+06  |       1.53%        |       2.43%        |        3.15%        |    10.49%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 128, 8, 80], [4, 128, 4, 80], [4, 128, 4, 80]]        |  bf16  |      12.54       |       12.58       |      12.60       |       12.31       | [3670016] |  [83886080, 83886080]  | [524288]  |      3.04e-02      |      4.82e-02      |      6.25e-02       |  2.64e+06  |       3.04%        |       4.82%        |        6.25%        |    20.66%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 128, 8, 80], [8, 128, 4, 80], [8, 128, 4, 80]]        |  bf16  |      12.80       |       12.81       |      12.85       |       22.59       | [7340032] | [167772160, 167772160] | [1048576] |      5.95e-02      |      9.45e-02      |      1.23e-01       |  5.26e+06  |       5.95%        |       9.45%        |       12.25%        |    40.33%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 128, 8, 80], [16, 128, 4, 80], [16, 128, 4, 80]]       |  bf16  |      17.92       |       18.01       |      18.07       |       43.16       | [14680... | [335544320, 335544320] | [2097152] |      8.51e-02      |      1.35e-01      |      1.75e-01       |  1.05e+07  |       8.51%        |       13.50%       |       17.50%        |    57.51%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 128, 8, 80], [32, 128, 4, 80], [32, 128, 4, 80]]       |  bf16  |      27.75       |       27.77       |      27.80       |       84.30       | [29360... | [671088640, 671088640] | [4194304] |      1.10e-01      |      1.74e-01      |      2.26e-01       |  2.10e+07  |       10.99%       |       17.44%       |       22.60%        |    74.20%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 256, 8, 80], [1, 256, 4, 80], [1, 256, 4, 80]]        |  bf16  |      14.59       |       14.66       |      14.69       |       7.18        | [3670016] |  [83886080, 83886080]  | [524288]  |      2.61e-02      |      4.15e-02      |      5.37e-02       |  1.35e+06  |       2.61%        |       4.15%        |        5.37%        |    9.09%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 256, 8, 80], [2, 256, 4, 80], [2, 256, 4, 80]]        |  bf16  |      18.02       |       18.07       |      18.12       |       12.36       | [7340032] | [167772160, 167772160] | [1048576] |      4.23e-02      |      6.71e-02      |      8.70e-02       |  2.66e+06  |       4.23%        |       6.71%        |        8.70%        |    14.49%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 256, 8, 80], [4, 256, 4, 80], [4, 256, 4, 80]]        |  bf16  |      18.12       |       18.20       |      18.28       |       22.71       | [14680... | [335544320, 335544320] | [2097152] |      8.41e-02      |      1.34e-01      |      1.73e-01       |  5.28e+06  |       8.41%        |       13.35%       |       17.30%        |    28.59%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 256, 8, 80], [8, 256, 4, 80], [8, 256, 4, 80]]        |  bf16  |      27.39       |       27.41       |      27.44       |       43.43       | [29360... | [671088640, 671088640] | [4194304] |      1.11e-01      |      1.77e-01      |      2.29e-01       |  1.05e+07  |       11.13%       |       17.67%       |       22.90%        |    37.69%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 256, 8, 80], [16, 256, 4, 80], [16, 256, 4, 80]]       |  bf16  |      35.89       |       35.94       |      35.99       |       84.85       | [58720... | [1342177280, 134217... | [8388608] |      1.70e-01      |      2.70e-01      |      3.50e-01       |  2.10e+07  |       16.99%       |       26.97%       |       34.95%        |    57.43%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 256, 8, 80], [32, 256, 4, 80], [32, 256, 4, 80]]       |  bf16  |      62.46       |       62.73       |      62.82       |      167.71       | [11744... | [2684354560, 268435... | [16777... |      1.95e-01      |      3.10e-01      |      4.02e-01       |  4.20e+07  |       19.52%       |       30.99%       |       40.16%        |    65.93%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 512, 8, 80], [1, 512, 4, 80], [1, 512, 4, 80]]        |  bf16  |      22.68       |       22.72       |      22.73       |       22.71       | [14680... | [335544320, 335544320] | [2097152] |      6.72e-02      |      1.07e-01      |      1.38e-01       |  2.70e+06  |       6.72%        |       10.67%       |       13.83%        |    11.69%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 512, 8, 80], [2, 512, 4, 80], [2, 512, 4, 80]]        |  bf16  |      28.77       |       28.80       |      28.83       |       43.43       | [29360... | [671088640, 671088640] | [4194304] |      1.06e-01      |      1.68e-01      |      2.18e-01       |  5.32e+06  |       10.60%       |       16.82%       |       21.80%        |    18.15%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 512, 8, 80], [4, 512, 4, 80], [4, 512, 4, 80]]        |  bf16  |      44.70       |       44.79       |      44.85       |       84.85       | [58720... | [1342177280, 134217... | [8388608] |      1.36e-01      |      2.17e-01      |      2.81e-01       |  1.06e+07  |       13.64%       |       21.65%       |       28.06%        |    23.19%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 512, 8, 80], [8, 512, 4, 80], [8, 512, 4, 80]]        |  bf16  |      53.40       |       53.46       |      53.50       |      167.71       | [11744... | [2684354560, 268435... | [16777... |      2.28e-01      |      3.63e-01      |      4.70e-01       |  2.11e+07  |       22.84%       |       36.25%       |       46.98%        |    38.67%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 512, 8, 80], [16, 512, 4, 80], [16, 512, 4, 80]]       |  bf16  |      89.29       |       89.52       |      89.80       |      333.41       | [23488... | [5368709120, 536870... | [33554... |      2.73e-01      |      4.34e-01      |      5.62e-01       |  4.20e+07  |       27.32%       |       43.36%       |       56.19%        |    46.16%    |
