test case : A100SXM_flash_attn::flash_attn.flash_attn_func
|    B     |    C     |    D     |    De    |   Drop    |   MQKV   |   NHK    |   NHQ    |     S     |  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |                            input_shape                            | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) |    2D_flops    |  activation  |   params   |     flops_1D     |              flops_2D              |    flops_SFU     |  flops_efficient_1D  |  flops_efficient_2D  |  flops_efficient_SFU  |     io     | io_efficient |
|    16    |  False   |   192    |   True   |    0.0    |   2048   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 2048, 8, 192], [2, 2048, 8, 192], [2, 2048, 8, 192]]     |  bf16  |      333.77      |      333.81       |      333.88      |     70483.51      |    5.15e+10    |   7.86e+05   |  0.00e+00  |   [469762048]    |     [25769803776, 25769803776]     |    [67108864]    |       1.30e-01       |       5.57e-01       |       1.48e-01        |  6.29e+07  |    18.49%    |
|    32    |  False   |   192    |   True   |    0.0    |   2048   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 2048, 8, 192], [4, 2048, 8, 192], [4, 2048, 8, 192]]     |  bf16  |      555.32      |      651.60       |      669.64      |     70483.51      |    1.03e+11    |   1.57e+06   |  0.00e+00  |   [939524096]    |     [51539607552, 51539607552]     |   [134217728]    |       1.56e-01       |       6.69e-01       |       1.78e-01        |  1.26e+08  |    22.23%    |
|    8     |  False   |   192    |   True   |    0.0    |   4096   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 4096, 8, 192], [1, 4096, 8, 192], [1, 4096, 8, 192]]     |  bf16  |      644.76      |      644.92       |      645.07      |     140965.03     |    1.03e+11    |   7.86e+05   |  0.00e+00  |   [939524096]    |     [51539607552, 51539607552]     |   [134217728]    |       1.35e-01       |       5.76e-01       |       1.54e-01        |  6.29e+07  |    9.57%     |
|    16    |  False   |   192    |   True   |    0.0    |   4096   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 4096, 8, 192], [2, 4096, 8, 192], [2, 4096, 8, 192]]     |  bf16  |     1070.03      |      1070.20      |     1070.34      |     281928.06     |    2.06e+11    |   1.57e+06   |  0.00e+00  |   [1879048192]   |    [103079215104, 103079215104]    |   [268435456]    |       1.62e-01       |       6.95e-01       |       1.85e-01        |  1.26e+08  |    11.53%    |
|    32    |  False   |   192    |   True   |    0.0    |   4096   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 4096, 8, 192], [4, 4096, 8, 192], [4, 4096, 8, 192]]     |  bf16  |     2116.04      |      2190.01      |     2482.28      |     281928.06     |    4.12e+11    |   3.15e+06   |  0.00e+00  |   [3758096384]   |    [206158430208, 206158430208]    |   [536870912]    |       1.64e-01       |       7.03e-01       |       1.87e-01        |  2.52e+08  |    11.67%    |
|    8     |  False   |   192    |   True   |    0.0    |   8192   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 8192, 8, 192], [1, 8192, 8, 192], [1, 8192, 8, 192]]     |  bf16  |     2103.65      |      2107.42      |     2120.86      |      277.32       |    4.12e+11    |   1.57e+06   |  0.00e+00  |   [3758096384]   |    [206158430208, 206158430208]    |   [536870912]    |       1.65e-01       |       7.07e-01       |       1.88e-01        |  1.26e+08  |    5.87%     |
|    16    |  False   |   192    |   True   |    0.0    |   8192   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 8192, 8, 192], [2, 8192, 8, 192], [2, 8192, 8, 192]]     |  bf16  |     4183.30      |      4212.19      |     4225.84      |      552.64       |    8.25e+11    |   3.15e+06   |  0.00e+00  |   [7516192768]   |    [412316860416, 412316860416]    |   [1073741824]   |       1.66e-01       |       7.11e-01       |       1.90e-01        |  2.52e+08  |    5.90%     |
|    32    |  False   |   192    |   True   |    0.0    |   8192   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 8192, 8, 192], [4, 8192, 8, 192], [4, 8192, 8, 192]]     |  bf16  |     8082.84      |      8115.13      |     8127.90      |      1103.27      |    1.65e+12    |   6.29e+06   |  0.00e+00  |  [15032385536]   |    [824633720832, 824633720832]    |   [2147483648]   |       1.72e-01       |       7.36e-01       |       1.96e-01        |  5.03e+08  |    6.11%     |
|    8     |  False   |   192    |   True   |    0.0    |  16384   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[1, 16384, 8, 192], [1, 16384, 8, 192], [1, 16384, 8, 192]]    |  bf16  |     8378.21      |      8402.00      |     8435.51      |      1103.27      |    1.65e+12    |   3.15e+06   |  0.00e+00  |  [15032385536]   |    [824633720832, 824633720832]    |   [2147483648]   |       1.66e-01       |       7.10e-01       |       1.89e-01        |  2.52e+08  |    2.95%     |
|    16    |  False   |   192    |   True   |    0.0    |  16384   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[2, 16384, 8, 192], [2, 16384, 8, 192], [2, 16384, 8, 192]]    |  bf16  |     16076.75     |     16148.04      |     16261.07     |      2204.55      |    3.30e+12    |   6.29e+06   |  0.00e+00  |  [30064771072]   |   [1649267441664, 1649267441664]   |   [4294967296]   |       1.73e-01       |       7.40e-01       |       1.97e-01        |  5.03e+08  |    3.07%     |
|    32    |  False   |   192    |   True   |    0.0    |  16384   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[4, 16384, 8, 192], [4, 16384, 8, 192], [4, 16384, 8, 192]]    |  bf16  |     32229.02     |     32340.65      |     32407.91     |      4407.09      |    6.60e+12    |   1.26e+07   |  0.00e+00  |  [60129542144]   |   [3298534883328, 3298534883328]   |   [8589934592]   |       1.72e-01       |       7.38e-01       |       1.97e-01        |  1.01e+09  |    3.06%     |
|    8     |  False   |   192    |   True   |    0.0    |  32768   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[1, 32768, 8, 192], [1, 32768, 8, 192], [1, 32768, 8, 192]]    |  bf16  |     32141.31     |     32282.05      |     32376.99     |      4407.09      |    6.60e+12    |   6.29e+06   |  0.00e+00  |  [60129542144]   |   [3298534883328, 3298534883328]   |   [8589934592]   |       1.73e-01       |       7.40e-01       |       1.97e-01        |  5.03e+08  |    1.54%     |
|    16    |  False   |   192    |   True   |    0.0    |  32768   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[2, 32768, 8, 192], [2, 32768, 8, 192], [2, 32768, 8, 192]]    |  bf16  |     64485.33     |     64670.75      |     64775.93     |      8812.19      |    1.32e+13    |   1.26e+07   |  0.00e+00  |  [120259084288]  |   [6597069766656, 6597069766656]   |  [17179869184]   |       1.72e-01       |       7.38e-01       |       1.97e-01        |  1.01e+09  |    1.53%     |
|    32    |  False   |   192    |   True   |    0.0    |  32768   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[4, 32768, 8, 192], [4, 32768, 8, 192], [4, 32768, 8, 192]]    |  bf16  |    129029.62     |     129388.98     |    129515.00     |     17622.38      |    2.64e+13    |   2.52e+07   |  0.00e+00  |  [240518168576]  |  [13194139533312, 13194139533312]  |  [34359738368]   |       1.72e-01       |       7.37e-01       |       1.97e-01        |  2.01e+09  |    1.53%     |
|    8     |  False   |   192    |   True   |    0.0    |  65536   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[1, 65536, 8, 192], [1, 65536, 8, 192], [1, 65536, 8, 192]]    |  bf16  |    129196.48     |     129360.38     |    129485.20     |     17622.38      |    2.64e+13    |   1.26e+07   |  0.00e+00  |  [240518168576]  |  [13194139533312, 13194139533312]  |  [34359738368]   |       1.72e-01       |       7.36e-01       |       1.96e-01        |  1.01e+09  |    0.76%     |
|    16    |  False   |   192    |   True   |    0.0    |  65536   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[2, 65536, 8, 192], [2, 65536, 8, 192], [2, 65536, 8, 192]]    |  bf16  |    258441.48     |     258839.52     |    259141.58     |     35242.76      |    5.28e+13    |   2.52e+07   |  0.00e+00  |  [481036337152]  |  [26388279066624, 26388279066624]  |  [68719476736]   |       1.72e-01       |       7.36e-01       |       1.96e-01        |  2.01e+09  |    0.76%     |
|    32    |  False   |   192    |   True   |    0.0    |  65536   |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[4, 65536, 8, 192], [4, 65536, 8, 192], [4, 65536, 8, 192]]    |  bf16  |    516757.97     |     517838.62     |    518299.03     |     70483.51      |    1.06e+14    |   5.03e+07   |  0.00e+00  |  [962072674304]  |  [52776558133248, 52776558133248]  |  [137438953472]  |       1.72e-01       |       7.37e-01       |       1.96e-01        |  4.03e+09  |    0.76%     |
|    8     |  False   |   192    |   True   |    0.0    |  131072  |    8     |    8     |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |  [[1, 131072, 8, 192], [1, 131072, 8, 192], [1, 131072, 8, 192]]  |  bf16  |    516433.09     |     517395.53     |    517704.41     |     70483.51      |    1.06e+14    |   2.52e+07   |  0.00e+00  |  [962072674304]  |  [52776558133248, 52776558133248]  |  [137438953472]  |       1.72e-01       |       7.37e-01       |       1.97e-01        |  2.01e+09  |    0.38%     |
|    32    |  False   |   192    |   True   |    0.0    |   2048   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[1, 2048, 32, 192], [1, 2048, 8, 192], [1, 2048, 8, 192]]     |  bf16  |      554.91      |      555.94       |      560.44      |     140965.03     |    1.03e+11    |   3.93e+05   |  0.00e+00  |   [939524096]    |     [51539607552, 51539607552]     |   [134217728]    |       1.56e-01       |       6.70e-01       |       1.79e-01        |  8.81e+07  |    15.57%    |
|    64    |  False   |   192    |   True   |    0.0    |   2048   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[2, 2048, 32, 192], [2, 2048, 8, 192], [2, 2048, 8, 192]]     |  bf16  |     1089.43      |      1091.71      |     1100.85      |     281928.06     |    2.06e+11    |   7.86e+05   |  0.00e+00  |   [1879048192]   |    [103079215104, 103079215104]    |   [268435456]    |       1.59e-01       |       6.82e-01       |       1.82e-01        |  1.76e+08  |    15.86%    |
|   128    |  False   |   192    |   True   |    0.0    |   2048   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[4, 2048, 32, 192], [4, 2048, 8, 192], [4, 2048, 8, 192]]     |  bf16  |     2067.80      |      2086.19      |     2103.65      |     281928.06     |    4.12e+11    |   1.57e+06   |  0.00e+00  |   [3758096384]   |    [206158430208, 206158430208]    |   [536870912]    |       1.68e-01       |       7.19e-01       |       1.92e-01        |  3.52e+08  |    16.71%    |
|    32    |  False   |   192    |   True   |    0.0    |   4096   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[1, 4096, 32, 192], [1, 4096, 8, 192], [1, 4096, 8, 192]]     |  bf16  |     2121.52      |      2123.35      |     2132.38      |       70.83       |    4.12e+11    |   7.86e+05   |  0.00e+00  |   [3758096384]   |    [206158430208, 206158430208]    |   [536870912]    |       1.64e-01       |       7.01e-01       |       1.87e-01        |  1.76e+08  |    8.14%     |
|    64    |  False   |   192    |   True   |    0.0    |   4096   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[2, 4096, 32, 192], [2, 4096, 8, 192], [2, 4096, 8, 192]]     |  bf16  |     4029.72      |      4086.05      |     4111.62      |      139.66       |    8.25e+11    |   1.57e+06   |  0.00e+00  |   [7516192768]   |    [412316860416, 412316860416]    |   [1073741824]   |       1.72e-01       |       7.38e-01       |       1.97e-01        |  3.52e+08  |    8.58%     |
|   128    |  False   |   192    |   True   |    0.0    |   4096   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[4, 4096, 32, 192], [4, 4096, 8, 192], [4, 4096, 8, 192]]     |  bf16  |     8078.11      |      8178.37      |     8216.22      |      277.32       |    1.65e+12    |   3.15e+06   |  0.00e+00  |  [15032385536]   |    [824633720832, 824633720832]    |   [2147483648]   |       1.72e-01       |       7.36e-01       |       1.96e-01        |  7.05e+08  |    8.56%     |
|    32    |  False   |   192    |   True   |    0.0    |   8192   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[1, 8192, 32, 192], [1, 8192, 8, 192], [1, 8192, 8, 192]]     |  bf16  |     8014.04      |      8105.47      |     8130.46      |      277.32       |    1.65e+12    |   1.57e+06   |  0.00e+00  |  [15032385536]   |    [824633720832, 824633720832]    |   [2147483648]   |       1.73e-01       |       7.42e-01       |       1.98e-01        |  3.52e+08  |    4.31%     |
|    64    |  False   |   192    |   True   |    0.0    |   8192   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[2, 8192, 32, 192], [2, 8192, 8, 192], [2, 8192, 8, 192]]     |  bf16  |     16152.27     |     16229.13      |     16389.02     |      552.64       |    3.30e+12    |   3.15e+06   |  0.00e+00  |  [30064771072]   |   [1649267441664, 1649267441664]   |   [4294967296]   |       1.72e-01       |       7.36e-01       |       1.96e-01        |  7.05e+08  |    4.28%     |
|   128    |  False   |   192    |   True   |    0.0    |   8192   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[4, 8192, 32, 192], [4, 8192, 8, 192], [4, 8192, 8, 192]]     |  bf16  |     32219.30     |     32515.31      |     32642.46     |      1103.27      |    6.60e+12    |   6.29e+06   |  0.00e+00  |  [60129542144]   |   [3298534883328, 3298534883328]   |   [8589934592]   |       1.72e-01       |       7.38e-01       |       1.97e-01        |  1.41e+09  |    4.29%     |
|    32    |  False   |   192    |   True   |    0.0    |  16384   |    8     |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[1, 16384, 32, 192], [1, 16384, 8, 192], [1, 16384, 8, 192]]   |  bf16  |     32012.20     |     32308.35      |     32430.79     |      1103.27      |    6.60e+12    |   3.15e+06   |  0.00e+00  |  [60129542144]   |   [3298534883328, 3298534883328]   |   [8589934592]   |       1.73e-01       |       7.43e-01       |       1.98e-01        |  7.05e+08  |    2.16%     |
