test case : H20SXM_aten::scaled_dot_product_attention
|  is_causal  |  scale   |                            input_shape                            | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) |  flops_1D   |          flops_2D          |  flops_SFU  | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU |     io     | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU | io_efficient |
|    True     |   0.08   |           [[2, 4, 1, 80], [2, 4, 4, 80], [2, 4, 4, 80]]           |  bf16  |      15.24       |       15.68       |      16.08       |       2.08        |    [56]     |        [1280, 1280]        |     [8]     |      1.69e-07      |      1.28e-06      |      3.48e-07       |  5.28e+03  |       0.00%        |       0.00%        |        0.00%        |    0.02%     |
|    True     |   0.08   |           [[4, 4, 1, 80], [4, 4, 4, 80], [4, 4, 4, 80]]           |  bf16  |      15.45       |       15.77       |      16.20       |       2.17        |    [112]    |        [2560, 2560]        |    [16]     |      3.34e-07      |      2.52e-06      |      6.86e-07       |  1.04e+04  |       0.00%        |       0.00%        |        0.00%        |    0.03%     |
|    True     |   0.08   |           [[8, 4, 1, 80], [8, 4, 4, 80], [8, 4, 4, 80]]           |  bf16  |      15.24       |       15.66       |      16.11       |       2.33        |    [224]    |        [5120, 5120]        |    [32]     |      6.77e-07      |      5.11e-06      |      1.39e-06       |  2.06e+04  |       0.00%        |       0.00%        |        0.00%        |    0.07%     |
|    True     |   0.08   |         [[16, 4, 1, 80], [16, 4, 4, 80], [16, 4, 4, 80]]          |  bf16  |      15.32       |       15.53       |      15.79       |       2.66        |    [448]    |       [10240, 10240]       |    [64]     |      1.35e-06      |      1.02e-05      |      2.77e-06       |  4.11e+04  |       0.00%        |       0.00%        |        0.00%        |    0.13%     |
|    True     |   0.08   |         [[32, 4, 1, 80], [32, 4, 4, 80], [32, 4, 4, 80]]          |  bf16  |      15.50       |       15.70       |      15.98       |       3.31        |    [896]    |       [20480, 20480]       |    [128]    |      2.66e-06      |      2.01e-05      |      5.47e-06       |  8.21e+04  |       0.00%        |       0.00%        |        0.00%        |    0.26%     |
|    True     |   0.08   |           [[1, 4, 1, 80], [1, 4, 8, 80], [1, 4, 8, 80]]           |  bf16  |      15.24       |       15.56       |      15.73       |       2.08        |    [28]     |         [640, 640]         |     [4]     |      8.46e-08      |      6.39e-07      |      1.74e-07       |  2.72e+03  |       0.00%        |       0.00%        |        0.00%        |    0.01%     |
|    True     |   0.08   |           [[2, 4, 1, 80], [2, 4, 8, 80], [2, 4, 8, 80]]           |  bf16  |      15.30       |       15.71       |      16.12       |       2.17        |    [56]     |        [1280, 1280]        |     [8]     |      1.68e-07      |      1.27e-06      |      3.46e-07       |  5.28e+03  |       0.00%        |       0.00%        |        0.00%        |    0.02%     |
|    True     |   0.08   |           [[4, 4, 1, 80], [4, 4, 8, 80], [4, 4, 8, 80]]           |  bf16  |      15.37       |       15.70       |      16.03       |       2.33        |    [112]    |        [2560, 2560]        |    [16]     |      3.35e-07      |      2.53e-06      |      6.90e-07       |  1.04e+04  |       0.00%        |       0.00%        |        0.00%        |    0.03%     |
|    True     |   0.08   |           [[8, 4, 1, 80], [8, 4, 8, 80], [8, 4, 8, 80]]           |  bf16  |      15.56       |       15.81       |      16.15       |       2.66        |    [224]    |        [5120, 5120]        |    [32]     |      6.62e-07      |      5.00e-06      |      1.36e-06       |  2.06e+04  |       0.00%        |       0.00%        |        0.00%        |    0.07%     |
|    True     |   0.08   |         [[16, 4, 1, 80], [16, 4, 8, 80], [16, 4, 8, 80]]          |  bf16  |      15.35       |       15.71       |      16.14       |       3.31        |    [448]    |       [10240, 10240]       |    [64]     |      1.34e-06      |      1.01e-05      |      2.76e-06       |  4.11e+04  |       0.00%        |       0.00%        |        0.00%        |    0.13%     |
|    True     |   0.08   |         [[32, 4, 1, 80], [32, 4, 8, 80], [32, 4, 8, 80]]          |  bf16  |      15.48       |       15.79       |      16.25       |       4.62        |    [896]    |       [20480, 20480]       |    [128]    |      2.66e-06      |      2.01e-05      |      5.48e-06       |  8.21e+04  |       0.00%        |       0.00%        |        0.00%        |    0.27%     |
|    True     |   0.08   |          [[1, 4, 1, 80], [1, 4, 16, 80], [1, 4, 16, 80]]          |  bf16  |      15.28       |       15.62       |      15.85       |       2.17        |    [28]     |         [640, 640]         |     [4]     |      8.43e-08      |      6.37e-07      |      1.73e-07       |  2.72e+03  |       0.00%        |       0.00%        |        0.00%        |    0.01%     |
|    True     |   0.08   |          [[2, 4, 1, 80], [2, 4, 16, 80], [2, 4, 16, 80]]          |  bf16  |      15.46       |       15.73       |      16.31       |       2.33        |    [56]     |        [1280, 1280]        |     [8]     |      1.67e-07      |      1.26e-06      |      3.43e-07       |  5.28e+03  |       0.00%        |       0.00%        |        0.00%        |    0.02%     |
|    True     |   0.08   |          [[4, 4, 1, 80], [4, 4, 16, 80], [4, 4, 16, 80]]          |  bf16  |      15.30       |       15.63       |      16.05       |       2.66        |    [112]    |        [2560, 2560]        |    [16]     |      3.37e-07      |      2.54e-06      |      6.93e-07       |  1.04e+04  |       0.00%        |       0.00%        |        0.00%        |    0.03%     |
|    True     |   0.08   |          [[8, 4, 1, 80], [8, 4, 16, 80], [8, 4, 16, 80]]          |  bf16  |      15.40       |       15.67       |      15.96       |       3.31        |    [224]    |        [5120, 5120]        |    [32]     |      6.69e-07      |      5.05e-06      |      1.38e-06       |  2.06e+04  |       0.00%        |       0.00%        |        0.00%        |    0.07%     |
|    True     |   0.08   |        [[16, 4, 1, 80], [16, 4, 16, 80], [16, 4, 16, 80]]         |  bf16  |      15.43       |       15.70       |      16.06       |       4.62        |    [448]    |       [10240, 10240]       |    [64]     |      1.34e-06      |      1.01e-05      |      2.75e-06       |  4.11e+04  |       0.00%        |       0.00%        |        0.00%        |    0.13%     |
|    True     |   0.08   |        [[32, 4, 1, 80], [32, 4, 16, 80], [32, 4, 16, 80]]         |  bf16  |      15.47       |       15.68       |      16.04       |       7.25        |    [896]    |       [20480, 20480]       |    [128]    |      2.67e-06      |      2.01e-05      |      5.49e-06       |  8.21e+04  |       0.00%        |       0.00%        |        0.00%        |    0.27%     |
|    True     |   0.08   |          [[1, 4, 1, 80], [1, 4, 32, 80], [1, 4, 32, 80]]          |  bf16  |      15.45       |       15.70       |      16.09       |       2.33        |    [28]     |         [640, 640]         |     [4]     |      8.34e-08      |      6.30e-07      |      1.72e-07       |  2.72e+03  |       0.00%        |       0.00%        |        0.00%        |    0.01%     |
|    True     |   0.08   |          [[2, 4, 1, 80], [2, 4, 32, 80], [2, 4, 32, 80]]          |  bf16  |      15.33       |       15.64       |      16.06       |       2.66        |    [56]     |        [1280, 1280]        |     [8]     |      1.68e-07      |      1.27e-06      |      3.46e-07       |  5.28e+03  |       0.00%        |       0.00%        |        0.00%        |    0.02%     |
|    True     |   0.08   |          [[4, 4, 1, 80], [4, 4, 32, 80], [4, 4, 32, 80]]          |  bf16  |      15.51       |       15.82       |      16.21       |       3.31        |    [112]    |        [2560, 2560]        |    [16]     |      3.32e-07      |      2.51e-06      |      6.84e-07       |  1.04e+04  |       0.00%        |       0.00%        |        0.00%        |    0.03%     |
|    True     |   0.08   |          [[8, 4, 1, 80], [8, 4, 32, 80], [8, 4, 32, 80]]          |  bf16  |      15.31       |       15.65       |      15.93       |       4.62        |    [224]    |        [5120, 5120]        |    [32]     |      6.73e-07      |      5.08e-06      |      1.38e-06       |  2.06e+04  |       0.00%        |       0.00%        |        0.00%        |    0.07%     |
|    True     |   0.08   |        [[16, 4, 1, 80], [16, 4, 32, 80], [16, 4, 32, 80]]         |  bf16  |      15.40       |       15.67       |      15.91       |       7.25        |    [448]    |       [10240, 10240]       |    [64]     |      1.34e-06      |      1.01e-05      |      2.75e-06       |  4.11e+04  |       0.00%        |       0.00%        |        0.00%        |    0.13%     |
|    True     |   0.08   |        [[32, 4, 1, 80], [32, 4, 32, 80], [32, 4, 32, 80]]         |  bf16  |      15.45       |       15.82       |      16.19       |       12.49       |    [896]    |       [20480, 20480]       |    [128]    |      2.67e-06      |      2.02e-05      |      5.49e-06       |  8.21e+04  |       0.00%        |       0.00%        |        0.00%        |    0.27%     |
|    True     |   0.08   |          [[1, 4, 1, 80], [1, 4, 64, 80], [1, 4, 64, 80]]          |  bf16  |      15.37       |       15.67       |      16.08       |       2.66        |    [28]     |         [640, 640]         |     [4]     |      8.38e-08      |      6.33e-07      |      1.72e-07       |  2.72e+03  |       0.00%        |       0.00%        |        0.00%        |    0.01%     |
|    True     |   0.08   |          [[2, 4, 1, 80], [2, 4, 64, 80], [2, 4, 64, 80]]          |  bf16  |      15.62       |       15.95       |      16.27       |       3.31        |    [56]     |        [1280, 1280]        |     [8]     |      1.65e-07      |      1.25e-06      |      3.39e-07       |  5.28e+03  |       0.00%        |       0.00%        |        0.00%        |    0.02%     |
|    True     |   0.08   |          [[4, 4, 1, 80], [4, 4, 64, 80], [4, 4, 64, 80]]          |  bf16  |      15.46       |       15.72       |      15.94       |       4.62        |    [112]    |        [2560, 2560]        |    [16]     |      3.33e-07      |      2.52e-06      |      6.86e-07       |  1.04e+04  |       0.00%        |       0.00%        |        0.00%        |    0.03%     |
|    True     |   0.08   |          [[8, 4, 1, 80], [8, 4, 64, 80], [8, 4, 64, 80]]          |  bf16  |      15.50       |       15.78       |      16.11       |       7.25        |    [224]    |        [5120, 5120]        |    [32]     |      6.65e-07      |      5.02e-06      |      1.37e-06       |  2.06e+04  |       0.00%        |       0.00%        |        0.00%        |    0.07%     |
|    True     |   0.08   |        [[16, 4, 1, 80], [16, 4, 64, 80], [16, 4, 64, 80]]         |  bf16  |      15.51       |       15.87       |      16.21       |       12.49       |    [448]    |       [10240, 10240]       |    [64]     |      1.33e-06      |      1.00e-05      |      2.73e-06       |  4.11e+04  |       0.00%        |       0.00%        |        0.00%        |    0.13%     |
|    True     |   0.08   |        [[32, 4, 1, 80], [32, 4, 64, 80], [32, 4, 64, 80]]         |  bf16  |      15.40       |       15.79       |      16.21       |       22.97       |    [896]    |       [20480, 20480]       |    [128]    |      2.68e-06      |      2.02e-05      |      5.51e-06       |  8.21e+04  |       0.00%        |       0.00%        |        0.00%        |    0.27%     |
|    True     |   0.08   |         [[1, 4, 1, 80], [1, 4, 128, 80], [1, 4, 128, 80]]         |  bf16  |      15.61       |       15.85       |      16.36       |       3.31        |    [28]     |         [640, 640]         |     [4]     |      8.25e-08      |      6.23e-07      |      1.70e-07       |  2.72e+03  |       0.00%        |       0.00%        |        0.00%        |    0.01%     |
|    True     |   0.08   |         [[2, 4, 1, 80], [2, 4, 128, 80], [2, 4, 128, 80]]         |  bf16  |      15.55       |       15.86       |      16.13       |       4.62        |    [56]     |        [1280, 1280]        |     [8]     |      1.66e-07      |      1.25e-06      |      3.41e-07       |  5.28e+03  |       0.00%        |       0.00%        |        0.00%        |    0.02%     |
|    True     |   0.08   |         [[4, 4, 1, 80], [4, 4, 128, 80], [4, 4, 128, 80]]         |  bf16  |      15.44       |       15.77       |      16.08       |       7.25        |    [112]    |        [2560, 2560]        |    [16]     |      3.34e-07      |      2.52e-06      |      6.87e-07       |  1.04e+04  |       0.00%        |       0.00%        |        0.00%        |    0.03%     |
|    True     |   0.08   |         [[8, 4, 1, 80], [8, 4, 128, 80], [8, 4, 128, 80]]         |  bf16  |      15.45       |       15.81       |      16.27       |       12.49       |    [224]    |        [5120, 5120]        |    [32]     |      6.67e-07      |      5.04e-06      |      1.37e-06       |  2.06e+04  |       0.00%        |       0.00%        |        0.00%        |    0.07%     |
