Test Case: L40S_aten_baddbmm
|  B  |  M  |  K   |  N   |                       input_shape                       | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|  4  | 256 |  64  |  32  |        [[4, 256, 32], [4, 256, 64], [4, 64, 32]]        | bf16  |      28.85       |       29.02       |      29.19       |        2.31        | 4.19e+06 | 1.06e+05 |      0.04%       |     0.85%     |
|  8  | 256 |  64  |  32  |        [[8, 256, 32], [8, 256, 64], [8, 64, 32]]        | bf16  |      29.01       |       29.25       |      29.52       |        2.62        | 8.39e+06 | 2.13e+05 |      0.08%       |     1.7%      |
| 16  | 256 |  64  |  32  |      [[16, 256, 32], [16, 256, 64], [16, 64, 32]]       | bf16  |      28.94       |       29.16       |      29.54       |        3.23        | 1.68e+07 | 4.26e+05 |      0.16%       |     3.41%     |
| 32  | 256 |  64  |  32  |      [[32, 256, 32], [32, 256, 64], [32, 64, 32]]       | bf16  |      28.64       |       28.82       |      29.04       |        4.47        | 3.36e+07 | 8.52e+05 |      0.32%       |     6.89%     |
| 64  | 256 |  64  |  32  |      [[64, 256, 32], [64, 256, 64], [64, 64, 32]]       | bf16  |       28.8       |       29.0        |      29.13       |        6.93        | 6.71e+07 | 1.70e+06 |      0.64%       |     13.7%     |
| 128 | 256 |  64  |  32  |     [[128, 256, 32], [128, 256, 64], [128, 64, 32]]     | bf16  |      28.86       |       29.12       |       29.4       |       11.86        | 1.34e+08 | 3.41e+06 |      1.27%       |    27.33%     |
|  1  |  1  | 128  |  32  |         [[1, 1, 32], [1, 1, 128], [1, 128, 32]]         | bf16  |      28.28       |       28.4        |      28.55       |        2.01        | 8.19e+03 | 4.26e+03 |       0.0%       |     0.03%     |
|  2  |  1  | 128  |  32  |         [[2, 1, 32], [2, 1, 128], [2, 128, 32]]         | bf16  |      28.08       |       28.14       |      28.23       |        2.02        | 1.64e+04 | 8.51e+03 |       0.0%       |     0.07%     |
|  4  |  1  | 128  |  32  |         [[4, 1, 32], [4, 1, 128], [4, 128, 32]]         | bf16  |       28.1       |       28.23       |      28.34       |        2.05        | 3.28e+04 | 1.70e+04 |       0.0%       |     0.14%     |
|  8  |  1  | 128  |  32  |         [[8, 1, 32], [8, 1, 128], [8, 128, 32]]         | bf16  |      27.95       |       28.03       |       28.2       |        2.1         | 6.55e+04 | 3.40e+04 |       0.0%       |     0.28%     |
| 16  |  1  | 128  |  32  |       [[16, 1, 32], [16, 1, 128], [16, 128, 32]]        | bf16  |      28.01       |       28.29       |      28.46       |        2.2         | 1.31e+05 | 6.81e+04 |       0.0%       |     0.56%     |
| 32  |  1  | 128  |  32  |       [[32, 1, 32], [32, 1, 128], [32, 128, 32]]        | bf16  |      28.16       |       28.29       |       28.5       |        2.39        | 2.62e+05 | 1.36e+05 |       0.0%       |     1.12%     |
| 64  |  1  | 128  |  32  |       [[64, 1, 32], [64, 1, 128], [64, 128, 32]]        | bf16  |      28.05       |       28.23       |      28.45       |        2.79        | 5.24e+05 | 2.72e+05 |      0.01%       |     2.25%     |
| 128 |  1  | 128  |  32  |      [[128, 1, 32], [128, 1, 128], [128, 128, 32]]      | bf16  |      27.93       |       28.17       |      28.59       |        3.58        | 1.05e+06 | 5.45e+05 |      0.01%       |     4.51%     |
|  1  |  2  | 128  |  32  |         [[1, 2, 32], [1, 2, 128], [1, 128, 32]]         | bf16  |      29.29       |       29.49       |       29.8       |        2.01        | 1.64e+04 | 4.42e+03 |       0.0%       |     0.03%     |
|  2  |  2  | 128  |  32  |         [[2, 2, 32], [2, 2, 128], [2, 128, 32]]         | bf16  |      28.81       |       28.95       |      29.07       |        2.03        | 3.28e+04 | 8.83e+03 |       0.0%       |     0.07%     |
|  4  |  2  | 128  |  32  |         [[4, 2, 32], [4, 2, 128], [4, 128, 32]]         | bf16  |      28.79       |       29.2        |      29.95       |        2.05        | 6.55e+04 | 1.77e+04 |       0.0%       |     0.14%     |
|  8  |  2  | 128  |  32  |         [[8, 2, 32], [8, 2, 128], [8, 128, 32]]         | bf16  |      28.85       |       29.13       |      29.39       |        2.1         | 1.31e+05 | 3.53e+04 |       0.0%       |     0.28%     |
| 16  |  2  | 128  |  32  |       [[16, 2, 32], [16, 2, 128], [16, 128, 32]]        | bf16  |      29.07       |       29.26       |      29.46       |        2.2         | 2.62e+05 | 7.07e+04 |       0.0%       |     0.56%     |
| 32  |  2  | 128  |  32  |       [[32, 2, 32], [32, 2, 128], [32, 128, 32]]        | bf16  |      28.85       |       29.01       |      29.19       |        2.41        | 5.24e+05 | 1.41e+05 |       0.0%       |     1.13%     |
| 64  |  2  | 128  |  32  |       [[64, 2, 32], [64, 2, 128], [64, 128, 32]]        | bf16  |      28.82       |       29.06       |       29.3       |        2.82        | 1.05e+06 | 2.83e+05 |      0.01%       |     2.27%     |
| 128 |  2  | 128  |  32  |      [[128, 2, 32], [128, 2, 128], [128, 128, 32]]      | bf16  |      28.92       |       29.08       |      29.32       |        3.64        | 2.10e+06 | 5.65e+05 |      0.02%       |     4.52%     |
|  1  |  4  | 128  |  32  |         [[1, 4, 32], [1, 4, 128], [1, 128, 32]]         | bf16  |       29.0       |       29.2        |      29.58       |        2.01        | 3.28e+04 | 4.74e+03 |       0.0%       |     0.04%     |
|  2  |  4  | 128  |  32  |         [[2, 4, 32], [2, 4, 128], [2, 128, 32]]         | bf16  |      28.83       |       28.95       |      29.07       |        2.03        | 6.55e+04 | 9.47e+03 |       0.0%       |     0.08%     |
|  4  |  4  | 128  |  32  |         [[4, 4, 32], [4, 4, 128], [4, 128, 32]]         | bf16  |      28.84       |       29.31       |      30.82       |        2.05        | 1.31e+05 | 1.89e+04 |       0.0%       |     0.15%     |
|  8  |  4  | 128  |  32  |         [[8, 4, 32], [8, 4, 128], [8, 128, 32]]         | bf16  |      28.92       |       29.02       |      29.33       |        2.11        | 2.62e+05 | 3.79e+04 |       0.0%       |     0.3%      |
| 16  |  4  | 128  |  32  |       [[16, 4, 32], [16, 4, 128], [16, 128, 32]]        | bf16  |       28.9       |       29.3        |      29.98       |        2.22        | 5.24e+05 | 7.58e+04 |       0.0%       |     0.61%     |
| 32  |  4  | 128  |  32  |       [[32, 4, 32], [32, 4, 128], [32, 128, 32]]        | bf16  |      28.84       |       28.97       |      29.12       |        2.44        | 1.05e+06 | 1.52e+05 |      0.01%       |     1.22%     |
| 64  |  4  | 128  |  32  |       [[64, 4, 32], [64, 4, 128], [64, 128, 32]]        | bf16  |      29.02       |       29.19       |      29.41       |        2.88        | 2.10e+06 | 3.03e+05 |      0.02%       |     2.42%     |
| 128 |  4  | 128  |  32  |      [[128, 4, 32], [128, 4, 128], [128, 128, 32]]      | bf16  |      28.94       |       29.07       |      29.41       |        3.75        | 4.19e+06 | 6.06e+05 |      0.04%       |     4.85%     |
|  1  |  8  | 128  |  32  |         [[1, 8, 32], [1, 8, 128], [1, 128, 32]]         | bf16  |      28.99       |       29.22       |      29.49       |        2.02        | 6.55e+04 | 5.38e+03 |       0.0%       |     0.04%     |
|  2  |  8  | 128  |  32  |         [[2, 8, 32], [2, 8, 128], [2, 128, 32]]         | bf16  |      28.67       |       28.89       |      29.12       |        2.03        | 1.31e+05 | 1.08e+04 |       0.0%       |     0.09%     |
|  4  |  8  | 128  |  32  |         [[4, 8, 32], [4, 8, 128], [4, 128, 32]]         | bf16  |      28.99       |       29.3        |      29.65       |        2.06        | 2.62e+05 | 2.15e+04 |       0.0%       |     0.17%     |
|  8  |  8  | 128  |  32  |         [[8, 8, 32], [8, 8, 128], [8, 128, 32]]         | bf16  |       29.0       |       29.25       |      29.46       |        2.12        | 5.24e+05 | 4.30e+04 |       0.0%       |     0.34%     |
| 16  |  8  | 128  |  32  |       [[16, 8, 32], [16, 8, 128], [16, 128, 32]]        | bf16  |      28.93       |       29.1        |      29.33       |        2.25        | 1.05e+06 | 8.60e+04 |      0.01%       |     0.69%     |
| 32  |  8  | 128  |  32  |       [[32, 8, 32], [32, 8, 128], [32, 128, 32]]        | bf16  |      28.93       |       29.05       |      29.25       |        2.5         | 2.10e+06 | 1.72e+05 |      0.02%       |     1.38%     |
| 64  |  8  | 128  |  32  |       [[64, 8, 32], [64, 8, 128], [64, 128, 32]]        | bf16  |      28.94       |       29.17       |      29.41       |        3.0         | 4.19e+06 | 3.44e+05 |      0.04%       |     2.75%     |
| 128 |  8  | 128  |  32  |      [[128, 8, 32], [128, 8, 128], [128, 128, 32]]      | bf16  |      28.86       |       29.06       |      29.26       |        3.99        | 8.39e+06 | 6.88e+05 |      0.08%       |     5.52%     |
|  1  | 32  | 128  |  32  |        [[1, 32, 32], [1, 32, 128], [1, 128, 32]]        | bf16  |      32.01       |       32.18       |      32.31       |        2.03        | 2.62e+05 | 9.22e+03 |       0.0%       |     0.07%     |
|  2  | 32  | 128  |  32  |        [[2, 32, 32], [2, 32, 128], [2, 128, 32]]        | bf16  |      28.86       |       29.07       |      29.45       |        2.05        | 5.24e+05 | 1.84e+04 |       0.0%       |     0.15%     |
|  4  | 32  | 128  |  32  |        [[4, 32, 32], [4, 32, 128], [4, 128, 32]]        | bf16  |      28.84       |       29.12       |       29.4       |        2.11        | 1.05e+06 | 3.69e+04 |      0.01%       |     0.3%      |
|  8  | 32  | 128  |  32  |        [[8, 32, 32], [8, 32, 128], [8, 128, 32]]        | bf16  |      28.91       |       29.03       |      29.18       |        2.21        | 2.10e+06 | 7.37e+04 |      0.02%       |     0.59%     |
| 16  | 32  | 128  |  32  |      [[16, 32, 32], [16, 32, 128], [16, 128, 32]]       | bf16  |      29.09       |       29.47       |      30.33       |        2.43        | 4.19e+06 | 1.47e+05 |      0.04%       |     1.17%     |
| 32  | 32  | 128  |  32  |      [[32, 32, 32], [32, 32, 128], [32, 128, 32]]       | bf16  |      29.04       |       29.21       |      29.43       |        2.85        | 8.39e+06 | 2.95e+05 |      0.08%       |     2.35%     |
| 64  | 32  | 128  |  32  |      [[64, 32, 32], [64, 32, 128], [64, 128, 32]]       | bf16  |      28.79       |       29.04       |      29.24       |        3.71        | 1.68e+07 | 5.90e+05 |      0.16%       |     4.74%     |
| 128 | 32  | 128  |  32  |     [[128, 32, 32], [128, 32, 128], [128, 128, 32]]     | bf16  |      28.94       |       29.07       |      29.27       |        5.41        | 3.36e+07 | 1.18e+06 |      0.32%       |     9.44%     |
|  1  | 64  | 128  |  32  |        [[1, 64, 32], [1, 64, 128], [1, 128, 32]]        | bf16  |      32.09       |       32.3        |      32.87       |        2.04        | 5.24e+05 | 1.43e+04 |       0.0%       |     0.1%      |
|  2  | 64  | 128  |  32  |        [[2, 64, 32], [2, 64, 128], [2, 128, 32]]        | bf16  |      28.92       |       29.07       |       29.3       |        2.08        | 1.05e+06 | 2.87e+04 |      0.01%       |     0.23%     |
|  4  | 64  | 128  |  32  |        [[4, 64, 32], [4, 64, 128], [4, 128, 32]]        | bf16  |      29.03       |       29.09       |      29.17       |        2.17        | 2.10e+06 | 5.73e+04 |      0.02%       |     0.46%     |
|  8  | 64  | 128  |  32  |        [[8, 64, 32], [8, 64, 128], [8, 128, 32]]        | bf16  |      28.89       |       29.12       |      29.39       |        2.33        | 4.19e+06 | 1.15e+05 |      0.04%       |     0.92%     |
| 16  | 64  | 128  |  32  |      [[16, 64, 32], [16, 64, 128], [16, 128, 32]]       | bf16  |      28.91       |       29.14       |       29.5       |        2.66        | 8.39e+06 | 2.29e+05 |      0.08%       |     1.84%     |
| 32  | 64  | 128  |  32  |      [[32, 64, 32], [32, 64, 128], [32, 128, 32]]       | bf16  |      29.25       |       29.34       |      29.62       |        3.33        | 1.68e+07 | 4.59e+05 |      0.16%       |     3.63%     |
| 64  | 64  | 128  |  32  |      [[64, 64, 32], [64, 64, 128], [64, 128, 32]]       | bf16  |      28.86       |       28.95       |      29.07       |        4.65        | 3.36e+07 | 9.18e+05 |      0.32%       |     7.36%     |
| 128 | 64  | 128  |  32  |     [[128, 64, 32], [128, 64, 128], [128, 128, 32]]     | bf16  |      28.84       |       28.98       |      29.17       |        7.31        | 6.71e+07 | 1.84e+06 |      0.64%       |    14.73%     |
|  1  | 128 | 128  |  32  |       [[1, 128, 32], [1, 128, 128], [1, 128, 32]]       | bf16  |      32.23       |       32.42       |      32.62       |        2.07        | 1.05e+06 | 2.46e+04 |      0.01%       |     0.18%     |
|  2  | 128 | 128  |  32  |       [[2, 128, 32], [2, 128, 128], [2, 128, 32]]       | bf16  |      28.97       |       29.08       |      29.16       |        2.14        | 2.10e+06 | 4.92e+04 |      0.02%       |     0.39%     |
|  4  | 128 | 128  |  32  |       [[4, 128, 32], [4, 128, 128], [4, 128, 32]]       | bf16  |      29.06       |       29.21       |      29.63       |        2.28        | 4.19e+06 | 9.83e+04 |      0.04%       |     0.78%     |
|  8  | 128 | 128  |  32  |       [[8, 128, 32], [8, 128, 128], [8, 128, 32]]       | bf16  |      28.99       |       29.3        |      29.77       |        2.57        | 8.39e+06 | 1.97e+05 |      0.08%       |     1.57%     |
| 16  | 128 | 128  |  32  |     [[16, 128, 32], [16, 128, 128], [16, 128, 32]]      | bf16  |      28.98       |       29.32       |      29.79       |        3.14        | 1.68e+07 | 3.93e+05 |      0.16%       |     3.14%     |
| 32  | 128 | 128  |  32  |     [[32, 128, 32], [32, 128, 128], [32, 128, 32]]      | bf16  |      28.96       |       29.12       |      29.38       |        4.28        | 3.36e+07 | 7.86e+05 |      0.32%       |     6.29%     |
| 64  | 128 | 128  |  32  |     [[64, 128, 32], [64, 128, 128], [64, 128, 32]]      | bf16  |       29.0       |       29.35       |       29.9       |        6.55        | 6.71e+07 | 1.57e+06 |      0.63%       |    12.55%     |
| 128 | 128 | 128  |  32  |    [[128, 128, 32], [128, 128, 128], [128, 128, 32]]    | bf16  |      28.43       |       28.67       |      28.87       |        11.1        | 1.34e+08 | 3.15e+06 |      1.29%       |    25.61%     |
|  1  | 256 | 128  |  32  |       [[1, 256, 32], [1, 256, 128], [1, 128, 32]]       | bf16  |      32.14       |       32.36       |      32.76       |        2.13        | 2.10e+06 | 4.51e+04 |      0.02%       |     0.32%     |
|  2  | 256 | 128  |  32  |       [[2, 256, 32], [2, 256, 128], [2, 128, 32]]       | bf16  |      29.01       |       29.1        |      29.36       |        2.26        | 4.19e+06 | 9.01e+04 |      0.04%       |     0.72%     |
|  4  | 256 | 128  |  32  |       [[4, 256, 32], [4, 256, 128], [4, 128, 32]]       | bf16  |      28.94       |       29.11       |      29.42       |        2.52        | 8.39e+06 | 1.80e+05 |      0.08%       |     1.44%     |
|  8  | 256 | 128  |  32  |       [[8, 256, 32], [8, 256, 128], [8, 128, 32]]       | bf16  |      29.08       |       29.26       |      29.62       |        3.04        | 1.68e+07 | 3.60e+05 |      0.16%       |     2.87%     |
| 16  | 256 | 128  |  32  |     [[16, 256, 32], [16, 256, 128], [16, 128, 32]]      | bf16  |      28.91       |       29.05       |      29.32       |        4.09        | 3.36e+07 | 7.21e+05 |      0.32%       |     5.77%     |
| 32  | 256 | 128  |  32  |     [[32, 256, 32], [32, 256, 128], [32, 128, 32]]      | bf16  |      29.07       |       29.36       |      29.69       |        6.17        | 6.71e+07 | 1.44e+06 |      0.63%       |    11.48%     |
| 64  | 256 | 128  |  32  |     [[64, 256, 32], [64, 256, 128], [64, 128, 32]]      | bf16  |      28.68       |       28.89       |      29.36       |       10.34        | 1.34e+08 | 2.88e+06 |      1.28%       |    23.27%     |
| 128 | 256 | 128  |  32  |    [[128, 256, 32], [128, 256, 128], [128, 128, 32]]    | bf16  |      28.65       |       28.91       |       29.3       |       18.69        | 2.68e+08 | 5.77e+06 |      2.56%       |     46.6%     |
|  1  |  1  | 512  |  32  |         [[1, 1, 32], [1, 1, 512], [1, 512, 32]]         | bf16  |      28.13       |       28.33       |      28.53       |        2.05        | 3.28e+04 | 1.69e+04 |       0.0%       |     0.14%     |
|  2  |  1  | 512  |  32  |         [[2, 1, 32], [2, 1, 512], [2, 512, 32]]         | bf16  |      28.06       |       28.14       |      28.25       |        2.1         | 6.55e+04 | 3.39e+04 |       0.0%       |     0.28%     |
|  4  |  1  | 512  |  32  |         [[4, 1, 32], [4, 1, 512], [4, 512, 32]]         | bf16  |       27.9       |       28.11       |      28.41       |        2.2         | 1.31e+05 | 6.77e+04 |       0.0%       |     0.56%     |
