test case : L40S_flash_attn::flash_attn.flash_attn_func
|  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |                            input_shape                            | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) | flops_1D  |        flops_2D        | flops_SFU | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU |     io     | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU | io_efficient |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 32, 4, 80], [2, 32, 4, 80], [2, 32, 4, 80]]          |  bf16  |       3.52       |       3.53        |       3.54       |       2.77        |  [57344]  |   [1310720, 1310720]   |  [8192]   |      7.20e-04      |      2.29e-03      |      1.48e-03       |  1.69e+05  |       0.07%        |       0.23%        |        0.15%        |    11.11%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 32, 4, 80], [4, 32, 4, 80], [4, 32, 4, 80]]          |  bf16  |       3.53       |       3.55        |       3.56       |       3.53        | [114688]  |   [2621440, 2621440]   |  [16384]  |      1.44e-03      |      4.57e-03      |      2.96e-03       |  3.33e+05  |       0.14%        |       0.46%        |        0.30%        |    21.84%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 32, 4, 80], [8, 32, 4, 80], [8, 32, 4, 80]]          |  bf16  |       3.56       |       3.57        |       3.58       |       5.05        | [229376]  |   [5242880, 5242880]   |  [32768]  |      2.85e-03      |      9.05e-03      |      5.86e-03       |  6.60e+05  |       0.28%        |       0.91%        |        0.59%        |    42.95%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[16, 32, 4, 80], [16, 32, 4, 80], [16, 32, 4, 80]]        |  bf16  |       3.62       |       3.64        |       3.68       |       8.08        | [458752]  |  [10485760, 10485760]  |  [65536]  |      5.61e-03      |      1.78e-02      |      1.15e-02       |  1.32e+06  |       0.56%        |       1.78%        |        1.15%        |    84.23%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[32, 32, 4, 80], [32, 32, 4, 80], [32, 32, 4, 80]]        |  bf16  |       3.79       |       3.81        |       3.83       |       14.15       | [917504]  |  [20971520, 20971520]  | [131072]  |      1.07e-02      |      3.40e-02      |      2.20e-02       |  2.63e+06  |       1.07%        |       3.40%        |        2.20%        |   160.54%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 64, 4, 80], [1, 64, 4, 80], [1, 64, 4, 80]]          |  bf16  |       3.77       |       3.79        |       3.80       |       2.78        | [114688]  |   [2621440, 2621440]   |  [16384]  |      1.34e-03      |      4.27e-03      |      2.76e-03       |  1.74e+05  |       0.13%        |       0.43%        |        0.28%        |    10.68%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 64, 4, 80], [2, 64, 4, 80], [2, 64, 4, 80]]          |  bf16  |       3.76       |       3.78        |       3.81       |       3.54        | [229376]  |   [5242880, 5242880]   |  [32768]  |      2.70e-03      |      8.57e-03      |      5.55e-03       |  3.38e+05  |       0.27%        |       0.86%        |        0.55%        |    20.80%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 64, 4, 80], [4, 64, 4, 80], [4, 64, 4, 80]]          |  bf16  |       3.78       |       3.79        |       3.80       |       5.06        | [458752]  |  [10485760, 10485760]  |  [65536]  |      5.37e-03      |      1.71e-02      |      1.10e-02       |  6.66e+05  |       0.54%        |       1.71%        |        1.10%        |    40.79%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 64, 4, 80], [8, 64, 4, 80], [8, 64, 4, 80]]          |  bf16  |       3.80       |       3.83        |       3.86       |       8.09        | [917504]  |  [20971520, 20971520]  | [131072]  |      1.07e-02      |      3.39e-02      |      2.20e-02       |  1.32e+06  |       1.07%        |       3.39%        |        2.20%        |    80.43%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[16, 64, 4, 80], [16, 64, 4, 80], [16, 64, 4, 80]]        |  bf16  |       3.91       |       3.94        |       3.98       |       14.16       | [1835008] |  [41943040, 41943040]  | [262144]  |      2.07e-02      |      6.59e-02      |      4.26e-02       |  2.63e+06  |       2.07%        |       6.59%        |        4.26%        |   155.66%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[32, 64, 4, 80], [32, 64, 4, 80], [32, 64, 4, 80]]        |  bf16  |       4.35       |       4.38        |       4.42       |       26.30       | [3670016] |  [83886080, 83886080]  | [524288]  |      3.73e-02      |      1.19e-01      |      7.68e-02       |  5.25e+06  |       3.73%        |       11.86%       |        7.68%        |   279.72%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 128, 4, 80], [1, 128, 4, 80], [1, 128, 4, 80]]        |  bf16  |       4.89       |       4.90        |       4.91       |       3.56        | [458752]  |  [10485760, 10485760]  |  [65536]  |      4.15e-03      |      1.32e-02      |      8.53e-03       |  3.48e+05  |       0.41%        |       1.32%        |        0.85%        |    16.48%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 128, 4, 80], [2, 128, 4, 80], [2, 128, 4, 80]]        |  bf16  |       4.86       |       4.91        |       4.96       |       5.08        | [917504]  |  [20971520, 20971520]  | [131072]  |      8.34e-03      |      2.65e-02      |      1.72e-02       |  6.76e+05  |       0.83%        |       2.65%        |        1.72%        |    32.16%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 128, 4, 80], [4, 128, 4, 80], [4, 128, 4, 80]]        |  bf16  |       4.91       |       4.92        |       4.95       |       8.12        | [1835008] |  [41943040, 41943040]  | [262144]  |      1.65e-02      |      5.26e-02      |      3.40e-02       |  1.33e+06  |       1.65%        |       5.26%        |        3.40%        |    62.82%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 128, 4, 80], [8, 128, 4, 80], [8, 128, 4, 80]]        |  bf16  |       5.01       |       5.03        |       5.04       |       14.18       | [3670016] |  [83886080, 83886080]  | [524288]  |      3.24e-02      |      1.03e-01      |      6.67e-02       |  2.64e+06  |       3.24%        |       10.30%       |        6.67%        |   122.12%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 128, 4, 80], [16, 128, 4, 80], [16, 128, 4, 80]]       |  bf16  |       5.46       |       5.48        |       5.52       |       26.32       | [7340032] | [167772160, 167772160] | [1048576] |      5.95e-02      |      1.89e-01      |      1.22e-01       |  5.26e+06  |       5.95%        |       18.90%       |       12.23%        |   223.24%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 128, 4, 80], [32, 128, 4, 80], [32, 128, 4, 80]]       |  bf16  |       8.35       |       8.40        |       8.44       |       50.59       | [14680... | [335544320, 335544320] | [2097152] |      7.77e-02      |      2.47e-01      |      1.60e-01       |  1.05e+07  |       7.77%        |       24.70%       |       15.99%        |   291.19%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 256, 4, 80], [1, 256, 4, 80], [1, 256, 4, 80]]        |  bf16  |       7.33       |       7.35        |       7.37       |       5.13        | [1835008] |  [41943040, 41943040]  | [262144]  |      1.11e-02      |      3.52e-02      |      2.28e-02       |  6.96e+05  |       1.11%        |       3.52%        |        2.28%        |    21.99%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 256, 4, 80], [2, 256, 4, 80], [2, 256, 4, 80]]        |  bf16  |       7.96       |       7.98        |       8.00       |       8.16        | [3670016] |  [83886080, 83886080]  | [524288]  |      2.04e-02      |      6.48e-02      |      4.20e-02       |  1.35e+06  |       2.04%        |       6.48%        |        4.20%        |    39.33%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 256, 4, 80], [4, 256, 4, 80], [4, 256, 4, 80]]        |  bf16  |       9.48       |       9.49        |       9.52       |       14.23       | [7340032] | [167772160, 167772160] | [1048576] |      3.42e-02      |      1.09e-01      |      7.04e-02       |  2.66e+06  |       3.42%        |       10.88%       |        7.04%        |    65.03%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 256, 4, 80], [8, 256, 4, 80], [8, 256, 4, 80]]        |  bf16  |       8.00       |       8.03        |       8.11       |       26.37       | [14680... | [335544320, 335544320] | [2097152] |      8.12e-02      |      2.58e-01      |      1.67e-01       |  5.28e+06  |       8.12%        |       25.79%       |       16.70%        |   152.95%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 256, 4, 80], [16, 256, 4, 80], [16, 256, 4, 80]]       |  bf16  |      11.08       |       11.11       |      11.13       |       50.64       | [29360... | [671088640, 671088640] | [4194304] |      1.17e-01      |      3.72e-01      |      2.41e-01       |  1.05e+07  |       11.72%       |       37.24%       |       24.10%        |   219.95%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 256, 4, 80], [32, 256, 4, 80], [32, 256, 4, 80]]       |  bf16  |      18.98       |       19.09       |      19.20       |       99.19       | [58720... | [1342177280, 134217... | [8388608] |      1.37e-01      |      4.35e-01      |      2.81e-01       |  2.10e+07  |       13.68%       |       43.46%       |       28.13%        |   256.22%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 512, 4, 80], [1, 512, 4, 80], [1, 512, 4, 80]]        |  bf16  |       9.47       |       9.52        |       9.59       |       8.26        | [7340032] | [167772160, 167772160] | [1048576] |      3.43e-02      |      1.09e-01      |      7.05e-02       |  1.39e+06  |       3.43%        |       10.89%       |        7.05%        |    34.03%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 512, 4, 80], [2, 512, 4, 80], [2, 512, 4, 80]]        |  bf16  |      11.33       |       11.36       |      11.38       |       14.33       | [14680... | [335544320, 335544320] | [2097152] |      5.73e-02      |      1.82e-01      |      1.18e-01       |  2.70e+06  |       5.73%        |       18.21%       |       11.79%        |    55.25%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 512, 4, 80], [4, 512, 4, 80], [4, 512, 4, 80]]        |  bf16  |      13.05       |       13.08       |      13.12       |       26.46       | [29360... | [671088640, 671088640] | [4194304] |      9.95e-02      |      3.16e-01      |      2.05e-01       |  5.32e+06  |       9.95%        |       31.61%       |       20.46%        |    94.44%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 512, 4, 80], [8, 512, 4, 80], [8, 512, 4, 80]]        |  bf16  |      17.67       |       17.77       |      17.81       |       50.73       | [58720... | [1342177280, 134217... | [8388608] |      1.47e-01      |      4.67e-01      |      3.02e-01       |  1.06e+07  |       14.69%       |       46.69%       |       30.22%        |   138.42%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 512, 4, 80], [16, 512, 4, 80], [16, 512, 4, 80]]       |  bf16  |      31.56       |       31.74       |      31.93       |       99.28       | [11744... | [2684354560, 268435... | [16777... |      1.65e-01      |      5.23e-01      |      3.38e-01       |  2.11e+07  |       16.45%       |       52.29%       |       33.85%        |   154.43%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 512, 4, 80], [32, 512, 4, 80], [32, 512, 4, 80]]       |  bf16  |      53.48       |       53.67       |      53.91       |      196.37       | [23488... | [5368709120, 536870... | [33554... |      1.94e-01      |      6.17e-01      |      3.99e-01       |  4.20e+07  |       19.42%       |       61.71%       |       39.95%        |   181.89%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[1, 1024, 4, 80], [1, 1024, 4, 80], [1, 1024, 4, 80]]       |  bf16  |      15.34       |       15.37       |      15.41       |       14.52       | [29360... | [671088640, 671088640] | [4194304] |      8.46e-02      |      2.69e-01      |      1.74e-01       |  2.79e+06  |       8.46%        |       26.90%       |       17.41%        |    42.04%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[2, 1024, 4, 80], [2, 1024, 4, 80], [2, 1024, 4, 80]]       |  bf16  |      23.32       |       23.34       |      23.40       |       26.65       | [58720... | [1342177280, 134217... | [8388608] |      1.11e-01      |      3.54e-01      |      2.29e-01       |  5.41e+06  |       11.13%       |       35.38%       |       22.90%        |    53.67%    |
